,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
8963,169,642.59,1589.57,1412.88,553.42,2388.09,47.43,521.22,2388.09,8.4368,393,38.95,23.1819,1
8964,170,641.97,1584.25,1401.72,554.05,2388.01,47.57,522.16,2388.09,8.4206,393,38.96,23.3698,1
8965,171,642.08,1585.77,1399.5,554.26,2388.05,47.3,521.67,2388.01,8.4138,393,38.95,23.325,1
8966,172,642.8,1591.14,1400.21,553.46,2388.09,47.33,520.96,2388.12,8.4547,392,38.81,23.3427,1
8967,173,642.45,1590.03,1407.57,553.79,2388.13,47.62,521.6,2388.12,8.4195,392,38.75,23.402,1
8968,174,642.67,1590.89,1405.46,554.04,2388.06,47.65,521.3,2388.1,8.4364,394,38.58,23.3459,1
8969,175,642.45,1592.7,1410.57,553.66,2388.05,47.6,521.94,2388.09,8.4555,392,39.02,23.335,1
8970,176,642.93,1592.43,1406.87,554.03,2388.12,47.56,521.53,2388.09,8.4429,393,38.81,23.3313,1
8971,177,642.52,1595.76,1398.33,553.6,2388.08,47.41,521.49,2388.08,8.3992,392,38.89,23.3006,1
8972,178,642.37,1590.92,1404.84,553.51,2388.09,47.42,521.23,2388.07,8.422,392,38.84,23.1322,1
8973,179,642.91,1589.62,1410.92,553.56,2388.08,47.67,521.33,2388.04,8.4571,392,39.02,23.3236,1
8974,180,642.68,1588.08,1409.72,552.82,2388.14,47.39,521.42,2388.11,8.4417,392,38.75,23.2622,1
8975,181,642.5,1591.55,1403.43,553.69,2388.14,47.51,521.28,2388.07,8.4288,393,38.87,23.3231,1
8976,182,642.8,1590.19,1403.75,554.05,2388.1,47.65,521.07,2388.07,8.4341,393,38.72,23.351,1
8977,183,642.71,1589.82,1412.53,553.0,2388.09,47.55,521.97,2388.11,8.4479,394,38.84,23.2896,1
8978,184,642.43,1586.52,1405.93,553.06,2388.09,47.51,521.27,2388.12,8.4309,394,38.81,23.2412,1
8979,185,643.14,1588.13,1403.91,553.27,2388.09,47.51,521.38,2388.13,8.433,394,38.97,23.2541,1
8980,186,642.46,1586.31,1406.41,553.78,2388.05,47.57,521.33,2388.11,8.4634,393,38.88,23.2476,1
8981,187,642.66,1590.92,1404.1,552.86,2388.1,47.55,521.32,2388.1,8.4543,393,38.74,23.1666,1
8982,188,642.67,1592.47,1401.12,553.19,2388.1,47.7,521.43,2388.09,8.4304,393,38.89,23.2724,1
8983,189,642.75,1584.23,1413.48,552.37,2388.19,47.56,521.1,2388.16,8.427,394,38.8,23.2674,1
8984,190,642.87,1585.6,1403.57,554.27,2388.11,47.73,521.47,2388.1,8.4685,393,38.78,23.3385,1
8985,191,642.46,1594.04,1411.98,553.22,2388.07,47.53,521.47,2388.06,8.455,393,38.82,23.2851,1
8986,192,642.32,1590.97,1407.14,553.14,2388.12,47.54,520.94,2388.1,8.4528,393,38.79,23.2335,1
8987,193,642.6,1583.92,1412.8,553.51,2388.13,47.62,521.06,2388.06,8.5175,393,38.85,23.3074,1
8988,194,642.9,1590.96,1405.65,553.62,2388.03,47.5,521.66,2388.09,8.4753,393,38.81,23.1438,1
8989,195,642.95,1594.64,1409.92,553.1,2388.12,47.65,521.44,2388.15,8.4465,394,38.7,23.2502,1
8990,196,642.63,1594.68,1412.13,554.21,2388.09,47.57,520.79,2388.1,8.432,393,38.94,23.2858,1
8991,197,642.53,1585.77,1410.07,553.43,2388.19,47.64,521.4,2388.19,8.4942,393,38.92,23.2423,1
8992,198,643.29,1595.46,1416.63,553.27,2388.14,47.54,521.54,2388.11,8.4578,394,38.87,23.2968,1
8993,199,642.37,1594.03,1418.39,553.52,2388.13,47.63,521.19,2388.04,8.4337,393,38.71,23.2721,1
8994,200,642.84,1590.0,1413.03,553.48,2388.14,47.66,520.82,2388.19,8.4323,394,38.67,23.2213,1
8995,201,642.76,1597.84,1410.45,552.91,2388.15,47.66,521.13,2388.15,8.4579,393,38.76,23.3409,1
8996,202,642.9,1587.11,1407.87,552.97,2388.15,47.65,521.27,2388.12,8.4453,394,38.91,23.2074,1
8997,203,643.24,1593.95,1415.19,553.62,2388.13,47.58,520.79,2388.11,8.4557,394,38.46,23.179,1
8998,204,642.89,1590.84,1408.69,552.91,2388.16,47.67,521.3,2388.15,8.4589,393,38.71,23.3654,1
8999,205,642.17,1586.56,1412.51,553.15,2388.12,47.7,521.16,2388.15,8.4431,395,38.67,23.2765,2
9000,206,642.67,1595.42,1409.29,552.64,2388.09,47.65,521.58,2388.16,8.465,393,38.74,23.2905,2
9001,207,642.96,1583.59,1414.38,552.77,2388.19,47.66,520.9,2388.12,8.4562,393,38.85,23.2375,2
9002,208,642.38,1590.81,1409.99,553.08,2388.15,47.6,520.26,2388.15,8.4713,394,38.95,23.293,2
9003,209,643.77,1591.19,1405.62,553.19,2388.14,47.76,521.06,2388.15,8.4453,394,38.6,23.2775,2
9004,210,643.12,1593.6,1413.19,552.89,2388.16,47.8,520.83,2388.11,8.4864,395,38.72,23.1658,2
9005,211,642.57,1588.32,1418.27,552.18,2388.17,47.54,521.2,2388.12,8.492,393,38.93,23.2325,2
9006,212,642.95,1591.71,1414.68,553.51,2388.17,47.54,520.87,2388.19,8.4549,393,38.66,23.1836,2
9007,213,643.06,1593.17,1412.55,552.8,2388.15,47.84,521.26,2388.17,8.4701,393,38.49,23.2152,2
9008,214,643.12,1590.3,1419.95,552.67,2388.13,47.61,521.27,2388.19,8.4201,393,38.75,23.315,2
9009,215,642.93,1593.56,1414.73,552.66,2388.18,47.87,521.24,2388.12,8.4318,393,38.61,23.265,2
9010,216,642.99,1593.96,1421.8,552.62,2388.16,47.81,521.0,2388.17,8.447,393,38.6,23.2757,2
9011,217,642.88,1602.49,1415.76,552.77,2388.13,47.83,520.97,2388.12,8.4874,394,38.58,23.2442,2
9012,218,642.72,1596.36,1424.43,552.75,2388.2,47.91,520.67,2388.15,8.4675,394,38.6,23.1174,2
9013,219,643.32,1589.54,1411.71,552.81,2388.16,47.79,520.47,2388.22,8.4757,394,38.53,23.1473,2
9014,220,643.34,1590.47,1422.97,552.48,2388.21,47.73,520.68,2388.19,8.4823,393,38.62,23.2802,2
9015,221,642.98,1597.19,1418.26,552.76,2388.18,47.91,520.54,2388.2,8.4929,394,38.9,23.2823,2
9016,222,642.88,1593.61,1416.66,553.03,2388.21,47.74,521.1,2388.16,8.4634,395,38.7,23.1989,2
9017,223,642.98,1589.55,1411.61,553.13,2388.14,47.81,520.3,2388.17,8.4472,394,38.69,23.2243,2
9018,224,642.97,1588.82,1414.86,553.02,2388.18,47.83,520.46,2388.19,8.4425,396,38.61,23.2332,2
9019,225,643.45,1596.3,1418.5,551.71,2388.2,47.98,520.97,2388.17,8.4772,394,38.81,23.1286,2
9020,226,642.81,1596.51,1415.17,553.06,2388.18,47.71,521.12,2388.18,8.47,395,38.55,23.2365,2
9021,227,642.97,1593.94,1409.57,552.46,2388.2,47.91,520.34,2388.25,8.4463,397,38.54,23.1443,2
9022,228,642.75,1588.39,1413.37,552.45,2388.2,47.76,520.56,2388.18,8.488,396,38.63,23.0398,2
9023,229,643.35,1589.93,1428.51,551.78,2388.17,47.67,521.53,2388.22,8.4753,394,38.59,23.215,2
9024,230,643.72,1594.68,1420.94,552.46,2388.15,47.94,520.51,2388.17,8.4714,394,38.48,23.1996,2
9025,231,643.11,1593.33,1423.59,552.57,2388.16,47.91,520.75,2388.19,8.5003,395,38.49,23.2047,2
9026,232,642.88,1591.95,1415.79,552.0,2388.18,47.67,520.35,2388.22,8.4727,395,38.59,23.1672,2
9027,233,643.05,1588.18,1416.7,551.85,2388.2,47.86,520.15,2388.18,8.4751,396,38.58,23.1161,2
9028,234,642.81,1596.73,1420.76,552.29,2388.23,47.82,520.03,2388.3,8.4913,394,38.65,23.1071,2
9029,235,643.47,1603.38,1420.9,551.67,2388.17,48.0,520.94,2388.17,8.4789,396,38.53,23.1439,2
9030,236,643.12,1595.44,1416.92,551.36,2388.22,47.82,520.21,2388.2,8.5282,393,38.69,23.1484,2
9031,237,643.08,1594.62,1410.64,552.59,2388.17,48.08,519.74,2388.22,8.4685,395,38.75,23.2151,2
9032,238,643.2,1598.58,1423.18,551.54,2388.21,47.98,519.98,2388.23,8.4933,395,38.75,23.2362,2
9033,239,643.68,1597.92,1422.03,551.58,2388.16,48.05,520.15,2388.24,8.4827,395,38.63,23.1421,2
9034,240,643.0,1595.13,1424.97,551.31,2388.23,47.98,520.42,2388.23,8.5196,395,38.5,23.1914,2
9035,241,642.72,1596.83,1424.73,551.82,2388.23,47.67,520.29,2388.21,8.5,394,38.52,23.0925,2
9036,242,642.97,1600.41,1427.35,551.99,2388.25,48.07,520.01,2388.16,8.4847,396,38.68,23.0289,2
9037,243,643.45,1601.32,1421.55,551.99,2388.21,48.13,519.72,2388.28,8.5032,395,38.49,23.0906,2
9038,244,643.63,1594.24,1419.28,551.46,2388.27,47.88,520.39,2388.23,8.494,394,38.51,22.9421,2
9039,245,643.13,1603.5,1422.32,551.68,2388.28,48.1,519.83,2388.24,8.4829,395,38.49,23.0752,2
9040,246,643.59,1598.63,1430.25,551.8,2388.25,48.09,519.77,2388.27,8.516,394,38.58,23.0992,2
9041,247,643.2,1606.34,1424.21,552.26,2388.3,48.06,519.96,2388.25,8.4879,396,38.49,23.1393,2
9042,248,643.71,1596.39,1427.26,550.98,2388.3,48.14,520.07,2388.25,8.5017,396,38.56,23.0529,2
9043,249,643.26,1598.26,1428.19,551.82,2388.28,48.01,519.37,2388.25,8.5045,395,38.37,23.0572,2
9044,250,643.7,1603.89,1427.77,551.33,2388.27,48.17,519.96,2388.26,8.5118,394,38.44,23.107,2
9045,251,643.71,1601.83,1426.78,550.74,2388.27,48.16,519.82,2388.27,8.5302,395,38.44,23.0447,2
9046,252,643.74,1604.29,1426.03,551.22,2388.29,48.23,519.83,2388.26,8.4992,397,38.68,22.9664,2
9047,253,644.27,1601.35,1425.3,550.83,2388.3,48.33,519.95,2388.2,8.5271,397,38.43,22.9692,2
9048,254,643.9,1595.95,1430.12,550.5,2388.22,48.11,519.97,2388.32,8.504,396,38.49,23.0242,2
9049,255,643.75,1602.1,1429.98,550.76,2388.25,48.29,519.99,2388.26,8.5249,396,38.4,23.1204,2
9050,256,644.44,1602.57,1433.99,550.75,2388.25,48.22,519.48,2388.32,8.5052,397,38.38,23.017,2
9051,1,642.27,1581.75,1402.34,554.99,2387.98,47.21,522.64,2387.99,8.4063,392,39.09,23.2883,0
9052,2,642.6,1575.94,1401.33,555.05,2388.0,47.14,522.29,2388.01,8.3743,392,39.01,23.5057,0
9053,3,641.69,1584.8,1398.87,554.75,2388.02,47.06,522.82,2387.98,8.3818,391,39.1,23.4533,0
9054,4,642.01,1578.91,1387.93,555.21,2387.98,47.12,523.31,2387.95,8.3724,390,39.2,23.4821,0
9055,5,641.86,1591.14,1397.29,554.99,2388.01,47.22,522.54,2388.04,8.3858,391,39.02,23.4283,0
9056,6,641.82,1571.99,1397.98,553.56,2387.95,47.26,522.6,2388.02,8.3724,392,38.93,23.4899,0
9057,7,641.85,1584.89,1406.01,554.63,2388.04,47.18,522.33,2388.02,8.3998,392,39.02,23.2455,0
9058,8,641.62,1587.61,1397.07,554.31,2388.03,47.13,522.2,2387.94,8.3724,388,39.02,23.517,0
9059,9,641.81,1581.84,1396.05,554.84,2388.0,47.29,522.55,2387.96,8.4158,392,38.85,23.4162,0
9060,10,641.86,1587.28,1400.35,554.04,2388.02,47.12,522.09,2388.05,8.395,392,38.97,23.3734,0
9061,11,641.95,1577.31,1398.69,554.24,2388.05,47.27,522.1,2388.01,8.3882,391,39.14,23.4639,0
9062,12,642.14,1582.58,1404.15,554.83,2387.99,47.3,522.16,2387.95,8.4187,391,38.97,23.3962,0
9063,13,642.37,1581.81,1399.37,554.18,2388.01,47.25,522.2,2388.02,8.3798,391,39.02,23.4168,0
9064,14,642.08,1578.29,1395.7,554.21,2388.01,47.13,522.17,2388.02,8.4359,390,39.08,23.4572,0
9065,15,642.11,1590.53,1396.66,553.46,2387.98,47.24,522.47,2388.02,8.3994,390,39.03,23.4858,0
9066,16,642.02,1588.73,1398.9,555.16,2387.97,47.17,521.96,2387.98,8.4188,392,39.29,23.3971,0
9067,17,641.94,1580.17,1393.7,554.72,2388.01,46.98,522.83,2388.01,8.3896,392,38.97,23.4019,0
9068,18,642.56,1585.06,1400.7,554.32,2387.9,47.05,522.78,2387.95,8.4005,392,39.02,23.495,0
9069,19,642.2,1582.16,1395.54,554.24,2387.99,47.43,522.82,2387.98,8.3767,390,39.09,23.3073,0
9070,20,641.98,1579.78,1405.51,554.98,2388.03,47.27,522.38,2388.03,8.4178,391,39.07,23.3601,0
9071,21,641.8,1586.68,1408.07,554.13,2388.02,47.11,522.78,2388.04,8.4339,392,39.14,23.3738,0
9072,22,641.88,1588.12,1398.95,554.66,2388.0,47.15,522.01,2387.98,8.3869,393,38.9,23.3644,0
9073,23,642.33,1589.08,1405.64,554.69,2388.01,47.21,522.28,2388.01,8.3818,392,38.99,23.3279,0
9074,24,641.97,1581.26,1400.66,554.69,2387.96,47.2,522.1,2388.03,8.3992,390,39.05,23.3989,0
9075,25,641.97,1576.05,1397.31,554.12,2388.01,47.11,521.76,2388.04,8.394,390,38.8,23.5406,0
9076,26,642.01,1584.22,1403.91,554.17,2388.05,47.27,522.44,2388.02,8.3941,392,39.24,23.4711,0
9077,27,641.35,1582.95,1404.14,554.63,2387.97,46.94,522.45,2388.05,8.4026,392,39.04,23.4434,0
9078,28,642.39,1586.61,1400.8,554.85,2387.99,47.27,522.3,2388.0,8.4185,390,39.12,23.3532,0
9079,29,641.98,1582.56,1396.1,554.08,2388.03,47.07,522.27,2387.96,8.4059,392,39.25,23.369,0
9080,30,641.88,1579.53,1393.06,554.5,2388.03,47.12,522.26,2388.02,8.3921,390,39.04,23.3996,0
9081,31,642.18,1581.87,1393.44,554.89,2388.06,47.17,522.17,2388.03,8.4029,393,38.91,23.4207,0
9082,32,643.04,1583.57,1392.99,554.0,2387.98,47.2,522.1,2388.0,8.3693,393,38.94,23.3922,0
9083,33,642.78,1587.47,1402.32,554.15,2388.03,47.16,522.44,2388.0,8.3755,392,39.0,23.3781,0
9084,34,642.43,1588.71,1402.53,554.52,2387.99,47.12,522.56,2387.99,8.3603,393,39.22,23.3781,0
9085,35,642.82,1580.7,1397.95,554.51,2387.98,47.38,522.87,2387.98,8.4071,392,38.98,23.4313,0
9086,36,642.19,1582.73,1395.97,554.52,2388.04,46.98,522.62,2388.0,8.42,393,38.93,23.3941,0
9087,37,642.43,1584.72,1395.16,554.67,2388.0,47.1,522.56,2388.0,8.418,391,38.99,23.3671,0
9088,38,641.77,1585.13,1399.56,554.34,2387.99,47.09,522.08,2388.01,8.3858,390,39.12,23.4132,0
9089,39,641.68,1584.17,1401.82,554.09,2387.99,47.15,521.83,2388.04,8.3963,392,39.01,23.3532,0
9090,40,642.22,1584.92,1398.57,554.66,2388.01,47.11,521.92,2387.99,8.3957,390,39.02,23.387,0
9091,41,642.1,1587.49,1395.16,554.33,2388.01,47.11,522.5,2388.05,8.4048,393,39.07,23.4207,0
9092,42,642.3,1577.88,1401.27,554.42,2388.05,47.26,522.12,2388.01,8.4308,391,39.11,23.449,0
9093,43,642.4,1586.97,1402.6,553.92,2387.99,47.11,522.51,2387.99,8.4122,391,39.06,23.4204,0
9094,44,642.25,1587.39,1397.36,554.44,2388.03,47.21,522.91,2387.94,8.3965,391,39.04,23.3873,0
9095,45,642.81,1583.7,1395.63,554.65,2387.98,47.03,521.88,2388.01,8.3898,392,38.99,23.4644,0
9096,46,642.14,1590.31,1403.93,554.24,2388.01,47.25,522.08,2388.06,8.4002,391,38.99,23.3927,0
9097,47,642.07,1586.49,1392.74,554.6,2388.01,47.12,522.16,2388.04,8.4245,392,39.09,23.3596,0
9098,48,641.94,1589.09,1400.99,554.37,2388.04,47.19,522.3,2388.0,8.421,392,39.04,23.4083,0
9099,49,642.52,1587.69,1398.19,554.35,2388.01,47.13,522.78,2388.02,8.427,392,39.12,23.4402,0
9100,50,641.9,1582.73,1395.11,553.73,2388.04,47.27,522.04,2388.01,8.363,393,39.04,23.3386,0
9101,51,641.81,1574.52,1402.21,553.46,2388.0,47.13,521.58,2387.96,8.4041,393,39.04,23.4086,0
9102,52,642.51,1583.03,1399.8,554.16,2387.99,47.31,522.27,2388.02,8.3647,392,38.94,23.3559,0
9103,53,641.92,1579.32,1401.24,554.12,2388.0,47.32,522.3,2388.01,8.4135,392,38.96,23.4945,0
9104,54,642.31,1585.36,1392.59,554.37,2388.01,47.39,521.42,2388.07,8.4136,392,39.09,23.4004,0
9105,55,642.0,1575.47,1397.11,554.1,2388.02,47.31,521.78,2387.96,8.4088,392,38.99,23.4662,0
9106,56,642.1,1584.43,1394.51,554.55,2387.99,47.12,522.98,2387.97,8.4306,393,38.98,23.4253,0
9107,57,642.16,1586.05,1400.94,554.7,2388.01,47.3,522.32,2387.98,8.4171,391,39.05,23.3678,0
9108,58,641.68,1589.86,1405.6,554.87,2388.0,47.38,521.97,2388.02,8.3847,393,38.93,23.4006,0
9109,59,641.92,1578.76,1401.18,554.78,2388.0,47.09,522.17,2388.0,8.3935,391,39.11,23.3763,0
9110,60,641.78,1585.71,1394.72,554.52,2387.99,47.21,522.05,2387.99,8.3953,390,39.03,23.4252,0
9111,61,641.57,1584.27,1408.5,554.37,2387.97,47.14,522.27,2387.97,8.4539,391,38.86,23.4099,0
9112,62,641.99,1585.13,1398.9,554.6,2387.97,47.21,522.19,2388.01,8.4505,392,38.86,23.3696,0
9113,63,642.47,1586.03,1410.9,554.08,2388.06,47.31,522.09,2388.03,8.434,392,39.07,23.3496,0
9114,64,642.22,1584.91,1394.21,554.61,2388.0,47.3,522.3,2388.03,8.4057,392,38.88,23.4677,0
9115,65,641.83,1581.59,1405.33,553.51,2387.97,47.34,522.02,2387.99,8.3789,392,39.1,23.5199,0
9116,66,642.4,1584.11,1394.33,554.25,2388.04,47.13,522.08,2388.02,8.4152,391,39.01,23.4295,0
9117,67,642.07,1583.78,1400.62,554.14,2388.01,47.41,522.43,2387.98,8.409,389,39.07,23.4957,0
9118,68,642.11,1583.42,1392.88,554.45,2388.0,47.28,522.55,2388.0,8.4,393,38.94,23.4111,0
9119,69,642.49,1584.51,1390.08,554.27,2388.06,47.41,521.9,2388.02,8.3737,390,38.98,23.4571,0
9120,70,642.47,1582.76,1403.26,554.27,2387.95,47.21,522.28,2388.02,8.4088,393,39.05,23.3884,0
9121,71,641.75,1582.75,1396.32,553.68,2388.07,47.02,522.21,2388.03,8.3785,391,39.1,23.4067,0
9122,72,642.5,1578.69,1402.9,553.59,2388.01,47.07,521.7,2387.95,8.432,392,38.76,23.4144,0
9123,73,642.25,1580.98,1404.29,554.15,2388.0,47.35,522.09,2388.04,8.3851,390,39.08,23.4314,0
9124,74,641.75,1584.17,1392.6,554.62,2388.06,47.29,522.32,2387.96,8.3904,392,38.85,23.3813,0
9125,75,642.66,1584.61,1400.37,554.44,2388.03,47.37,523.06,2388.0,8.4389,394,38.94,23.3573,0
9126,76,642.46,1578.97,1400.9,554.62,2388.01,47.23,522.21,2388.0,8.4069,394,38.95,23.4458,0
9127,77,642.2,1584.25,1395.13,554.97,2388.05,47.31,522.18,2388.06,8.4292,392,38.94,23.3946,0
9128,78,642.47,1584.68,1404.65,554.61,2387.95,47.38,522.18,2388.03,8.4037,392,38.86,23.4739,0
9129,79,642.35,1587.21,1401.6,554.65,2388.03,47.25,522.52,2387.96,8.3818,393,39.17,23.2787,0
9130,80,642.7,1586.8,1395.98,555.37,2388.02,47.06,522.32,2388.05,8.4233,390,39.16,23.474,0
9131,81,641.75,1584.43,1402.91,554.72,2388.06,47.06,522.49,2388.04,8.4147,393,39.07,23.2813,0
9132,82,642.3,1587.32,1404.18,554.29,2388.0,47.23,522.17,2387.95,8.3622,391,38.95,23.3219,0
9133,83,642.02,1587.69,1396.24,554.17,2388.04,47.17,522.8,2388.01,8.3872,393,38.78,23.3408,0
9134,84,642.5,1582.47,1395.91,553.79,2388.01,47.34,521.81,2388.08,8.4156,392,38.91,23.3745,0
9135,85,642.25,1585.16,1401.33,553.61,2388.01,47.25,522.5,2387.98,8.4275,392,38.97,23.3731,0
9136,86,642.49,1588.2,1397.12,554.5,2388.02,47.23,522.49,2388.01,8.38,392,38.93,23.5193,0
9137,87,641.96,1581.52,1401.77,554.3,2388.01,47.19,522.3,2388.09,8.3813,393,39.02,23.3624,0
9138,88,642.64,1585.66,1400.54,554.29,2388.07,47.23,522.84,2387.98,8.4308,392,38.97,23.3916,0
9139,89,642.83,1585.81,1404.45,554.32,2387.99,47.33,522.51,2388.01,8.4305,393,38.9,23.51,0
9140,90,642.23,1588.38,1403.15,554.08,2388.03,47.29,522.35,2388.0,8.4096,391,38.99,23.4356,0
9141,91,642.06,1581.02,1407.84,554.92,2388.1,47.25,522.23,2388.01,8.4057,392,39.05,23.3854,0
9142,92,642.38,1591.43,1392.23,554.48,2388.01,47.36,521.85,2388.04,8.4082,390,38.96,23.3628,0
9143,93,642.21,1585.38,1402.2,554.08,2387.97,47.47,522.31,2388.04,8.3987,392,39.0,23.4203,0
9144,94,642.18,1579.57,1403.6,554.54,2388.04,47.52,522.39,2388.01,8.4471,393,38.95,23.3349,0
9145,95,642.21,1593.68,1397.43,554.16,2388.04,47.37,521.5,2388.01,8.3654,392,39.08,23.3771,0
9146,96,642.14,1581.19,1401.09,554.48,2388.02,47.15,521.84,2388.06,8.4038,391,39.15,23.3933,0
9147,97,642.15,1584.34,1402.92,553.75,2388.02,47.29,522.26,2388.06,8.4086,391,38.95,23.3737,0
9148,98,641.42,1583.37,1396.84,553.23,2388.04,47.38,521.8,2388.05,8.4117,392,39.09,23.3579,0
9149,99,642.58,1581.79,1404.53,554.34,2388.04,47.34,522.16,2388.07,8.4243,393,38.86,23.3665,0
9150,100,642.08,1585.68,1401.92,553.79,2387.99,47.33,522.0,2388.02,8.3747,392,38.86,23.3906,0
9151,101,641.96,1591.32,1399.9,553.93,2387.97,47.13,521.61,2387.97,8.3987,392,38.85,23.4541,0
9152,102,642.66,1582.29,1402.69,554.85,2388.03,47.43,522.57,2388.01,8.392,392,39.09,23.2522,0
9153,103,642.98,1588.43,1404.6,554.19,2388.05,47.34,521.76,2388.03,8.4324,390,39.01,23.3101,0
9154,104,642.49,1585.78,1398.75,554.92,2388.04,47.32,521.97,2387.98,8.4539,392,38.74,23.3257,0
9155,105,642.09,1588.22,1404.37,554.3,2388.03,47.51,521.47,2388.05,8.4147,394,38.97,23.3703,0
9156,106,642.07,1575.03,1409.09,554.29,2388.0,47.37,522.13,2388.02,8.4164,393,38.94,23.4738,0
9157,107,641.99,1585.05,1405.92,554.51,2388.05,47.19,522.25,2388.05,8.4383,392,38.86,23.3731,0
9158,108,642.69,1584.46,1401.48,554.0,2388.02,47.24,522.34,2388.02,8.4292,392,38.99,23.3755,0
9159,109,642.33,1592.21,1414.4,554.3,2388.02,47.42,522.65,2388.04,8.4354,393,38.87,23.3895,0
9160,110,642.46,1580.4,1403.36,554.48,2388.11,47.29,522.04,2388.03,8.3694,392,39.1,23.4281,0
9161,111,642.82,1585.75,1411.44,554.24,2388.01,47.43,522.14,2388.05,8.4228,393,38.9,23.231,0
9162,112,642.06,1592.48,1401.81,553.6,2387.98,47.25,521.81,2388.04,8.4182,390,38.91,23.3327,0
9163,113,642.18,1584.18,1405.17,553.95,2387.98,47.29,521.78,2388.03,8.3905,392,38.71,23.3483,0
9164,114,642.19,1585.06,1410.45,553.76,2388.05,47.3,522.05,2388.05,8.3821,392,38.74,23.2997,0
9165,115,642.26,1587.72,1404.52,553.83,2387.98,47.44,522.12,2388.01,8.4589,392,38.98,23.4487,0
9166,116,642.87,1584.7,1399.63,554.19,2388.05,47.38,522.49,2388.02,8.4461,393,39.0,23.2924,0
9167,117,642.15,1586.76,1407.32,554.0,2388.03,47.46,521.84,2388.04,8.4116,391,38.81,23.3819,0
9168,118,642.24,1585.84,1395.94,552.66,2388.06,47.16,522.47,2388.02,8.4615,393,38.94,23.3344,0
9169,119,641.88,1587.51,1408.39,554.09,2388.0,47.22,521.89,2388.06,8.4035,391,38.62,23.3157,0
9170,120,642.14,1593.16,1399.21,553.1,2388.02,47.49,521.7,2388.02,8.4271,391,38.84,23.3064,0
9171,121,642.37,1588.91,1402.36,554.0,2388.03,47.42,522.27,2388.08,8.4031,392,39.06,23.361,0
9172,122,642.05,1588.81,1399.27,554.66,2388.05,47.29,521.96,2388.03,8.4332,392,39.07,23.2488,0
9173,123,642.28,1585.77,1405.05,554.41,2388.14,47.39,522.47,2388.05,8.3917,393,38.84,23.2879,0
9174,124,642.98,1586.0,1405.08,553.24,2388.08,47.39,522.23,2388.02,8.4207,392,38.77,23.3747,0
9175,125,642.1,1586.56,1406.34,553.67,2388.04,47.52,521.82,2388.02,8.4263,393,38.91,23.3462,0
9176,126,642.35,1586.81,1411.11,553.95,2388.11,47.5,521.56,2388.01,8.4196,393,39.12,23.3697,0
9177,127,642.33,1588.33,1405.95,554.69,2387.99,47.44,522.23,2388.03,8.4033,392,38.94,23.39,0
9178,128,642.55,1589.6,1404.22,553.81,2387.99,47.44,522.32,2388.01,8.4063,393,38.86,23.3346,0
9179,129,642.35,1583.8,1402.94,553.37,2388.04,47.39,521.55,2388.05,8.4036,392,38.91,23.3945,1
9180,130,642.47,1590.18,1406.25,553.85,2388.03,47.36,521.89,2388.05,8.3933,394,38.92,23.3359,1
9181,131,642.4,1579.94,1401.11,553.66,2388.07,47.57,521.75,2388.07,8.4367,393,38.87,23.2885,1
9182,132,641.79,1583.46,1411.1,554.07,2387.97,47.52,521.75,2388.07,8.4369,394,38.91,23.4065,1
9183,133,642.72,1593.37,1401.96,553.63,2388.03,47.27,521.9,2388.05,8.4125,392,38.87,23.3309,1
9184,134,642.84,1582.69,1400.58,553.44,2388.02,47.26,521.98,2388.0,8.4323,392,38.91,23.3861,1
9185,135,641.86,1595.35,1407.0,552.77,2388.09,47.35,522.26,2388.09,8.433,393,38.71,23.267,1
9186,136,642.74,1588.33,1406.68,553.76,2387.98,47.39,521.46,2388.04,8.4401,392,38.87,23.379,1
9187,137,642.7,1589.12,1401.39,553.25,2388.06,47.53,521.59,2388.06,8.4332,393,38.88,23.2847,1
9188,138,642.45,1589.6,1411.46,554.07,2388.06,47.3,521.74,2388.07,8.4531,392,38.8,23.2686,1
9189,139,642.57,1584.05,1408.4,553.52,2388.01,47.43,521.85,2388.03,8.4226,392,38.94,23.4256,1
9190,140,642.84,1589.97,1399.76,553.87,2388.04,47.3,521.28,2388.02,8.4023,392,38.87,23.3338,1
9191,141,642.65,1588.13,1413.07,554.03,2388.08,47.21,521.83,2388.07,8.3931,393,38.95,23.2914,1
9192,142,642.72,1580.05,1408.59,554.32,2388.02,47.4,521.77,2388.05,8.4696,392,38.97,23.3538,1
9193,143,642.7,1587.59,1405.27,553.74,2388.1,47.45,521.69,2388.07,8.4398,391,38.75,23.4264,1
9194,144,642.14,1589.38,1401.06,553.04,2388.03,47.39,521.72,2388.04,8.4364,395,38.81,23.2299,1
9195,145,642.65,1588.8,1399.62,552.87,2388.07,47.32,521.82,2388.05,8.4433,392,38.75,23.3843,1
9196,146,642.43,1586.78,1406.7,553.6,2388.07,47.48,521.76,2388.03,8.4358,392,38.74,23.2274,1
9197,147,642.62,1597.94,1404.59,553.69,2388.1,47.53,521.37,2388.06,8.4211,392,38.79,23.2998,1
9198,148,642.56,1589.14,1405.85,553.11,2388.04,47.49,521.97,2388.05,8.4136,392,38.93,23.3257,1
