,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
25123,311,549.03,1358.61,1124.15,140.68,2212.21,42.11,131.84,2388.25,9.2228,332,10.74,6.4089,2
25124,312,607.31,1480.72,1249.11,337.64,2324.24,44.38,318.18,2388.34,9.1316,366,24.77,14.827,2
25125,313,549.5,1357.73,1123.42,140.38,2212.16,42.0,132.33,2388.23,9.253,331,10.62,6.4938,2
25126,314,555.34,1364.58,1125.06,196.77,2223.25,42.05,185.11,2388.37,9.1947,333,14.89,8.9985,2
25127,315,605.28,1503.34,1312.05,398.95,2319.07,45.43,375.85,2388.33,8.5376,369,28.96,17.3222,2
25128,316,607.41,1484.74,1252.32,339.06,2324.21,44.38,318.71,2388.36,9.0873,366,24.84,14.871,2
25129,317,555.45,1362.44,1124.97,196.2,2223.25,41.85,185.49,2388.32,9.1632,336,14.97,8.9656,2
25130,318,604.92,1501.68,1301.87,398.79,2319.12,45.64,376.2,2388.35,8.55,371,29.0,17.3737,2
25131,319,643.0,1593.11,1402.1,560.33,2388.25,47.57,528.26,2388.25,8.331,393,39.26,23.6539,2
25132,320,604.74,1494.53,1311.99,398.58,2319.14,45.58,375.93,2388.35,8.5551,369,28.8,17.3985,2
25133,321,607.63,1483.05,1249.45,338.86,2324.17,44.45,318.23,2388.3,9.0952,365,24.79,14.8112,2
25134,322,536.97,1264.55,1047.42,177.65,1915.6,36.8,166.76,2028.46,10.7617,308,14.24,8.6328,2
25135,323,536.86,1262.34,1050.05,177.11,1915.55,36.7,165.87,2028.49,10.7467,308,14.46,8.6232,2
25136,324,642.67,1588.67,1403.77,560.74,2388.23,47.61,528.13,2388.2,8.3035,392,39.31,23.6038,2
25137,325,642.07,1601.29,1409.62,561.61,2388.21,47.64,529.53,2388.29,8.3015,395,39.38,23.6704,2
25138,326,604.73,1497.07,1309.14,400.16,2319.2,45.44,376.24,2388.4,8.5619,371,29.0,17.2873,2
25139,327,549.68,1357.45,1125.96,141.18,2212.2,42.21,132.21,2388.33,9.2087,330,10.79,6.4227,2
25140,1,536.52,1258.52,1046.36,175.8,1915.41,36.67,164.68,2028.27,10.856,308,14.09,8.5466,0
25141,2,607.21,1478.39,1252.01,335.16,2323.96,44.21,315.76,2388.13,9.1638,363,24.62,14.6939,0
25142,3,606.75,1483.41,1259.44,334.85,2323.99,44.27,315.0,2388.05,9.2066,365,24.56,14.6434,0
25143,4,607.11,1484.26,1244.64,335.01,2323.97,44.17,315.35,2388.07,9.2044,363,24.63,14.7952,0
25144,5,642.3,1583.46,1404.28,553.89,2388.05,47.25,521.68,2388.01,8.4061,394,38.89,23.3397,0
25145,6,536.41,1262.77,1045.08,175.78,1915.35,36.62,164.43,2028.33,10.8627,306,14.42,8.5883,0
25146,7,536.59,1249.39,1051.46,175.45,1915.38,36.74,164.76,2028.28,10.8312,306,14.33,8.553,0
25147,8,536.47,1261.87,1045.96,175.08,1915.32,36.64,165.03,2028.27,10.8871,306,14.39,8.6432,0
25148,9,605.12,1497.36,1305.91,394.98,2318.86,45.33,371.91,2388.12,8.615,369,28.7,17.1392,0
25149,10,536.98,1256.27,1040.19,175.03,1915.37,36.55,164.48,2028.28,10.8248,307,14.43,8.8049,0
25150,11,642.13,1590.43,1394.36,554.23,2388.06,47.42,522.51,2388.02,8.4174,391,39.08,23.3501,0
25151,12,642.7,1583.52,1403.65,554.26,2388.09,47.19,521.92,2388.05,8.4328,393,38.98,23.205,0
25152,13,555.27,1360.44,1129.56,195.44,2223.04,41.7,183.46,2388.11,9.3262,333,15.06,8.9096,0
25153,14,606.55,1484.9,1245.79,335.02,2323.93,44.23,315.81,2388.1,9.1886,365,24.35,14.6809,0
25154,15,537.52,1266.59,1040.0,175.99,1915.41,36.7,164.73,2028.33,10.8679,308,14.35,8.5819,0
25155,16,536.8,1256.93,1049.98,175.19,1915.42,36.58,164.16,2028.34,10.8678,308,14.29,8.5137,0
25156,17,604.6,1504.24,1304.21,394.74,2318.86,45.33,371.78,2388.07,8.6026,370,28.74,17.1911,0
25157,18,549.35,1348.05,1113.68,138.67,2211.97,41.89,130.84,2388.04,9.3157,329,10.67,6.4581,0
25158,19,642.35,1594.11,1400.18,554.09,2388.11,47.27,522.24,2388.06,8.4239,393,38.9,23.3711,0
25159,20,549.13,1353.82,1128.56,138.37,2212.0,41.96,131.02,2388.04,9.3654,332,10.59,6.409,0
25160,21,607.56,1481.58,1244.38,334.82,2323.88,44.41,315.48,2388.06,9.2104,364,24.63,14.6528,0
25161,22,606.93,1482.72,1242.91,335.07,2323.94,44.22,315.47,2388.05,9.2049,365,24.57,14.6844,0
25162,23,549.07,1355.09,1119.31,138.76,2211.92,41.89,130.7,2388.07,9.3282,330,10.77,6.3838,0
25163,24,549.8,1350.92,1122.56,138.6,2212.0,41.9,130.88,2388.05,9.3452,328,10.54,6.367,0
25164,25,604.82,1496.97,1301.74,394.84,2318.9,45.44,371.86,2388.12,8.6691,368,28.56,17.0787,0
25165,26,536.81,1257.64,1036.89,175.58,1915.38,36.57,164.77,2028.28,10.8587,305,14.33,8.5524,0
25166,27,536.67,1263.48,1045.63,175.44,1915.38,36.7,164.62,2028.32,10.8653,307,14.42,8.5788,0
25167,28,607.16,1475.31,1248.59,334.67,2323.91,44.43,315.12,2388.06,9.2341,366,24.6,14.7622,0
25168,29,535.99,1255.35,1045.78,175.7,1915.36,36.66,164.73,2028.27,10.8933,307,14.36,8.6682,0
25169,30,642.63,1584.78,1403.83,554.3,2388.03,47.35,521.88,2388.01,8.4075,392,38.99,23.4595,0
25170,31,549.76,1348.99,1125.58,138.77,2212.01,41.96,130.84,2388.06,9.2992,331,10.52,6.4203,0
25171,32,604.42,1496.93,1304.81,395.0,2318.9,45.39,372.63,2388.07,8.6888,368,28.6,17.1925,0
25172,33,607.0,1478.32,1246.52,334.01,2323.96,44.34,315.59,2388.03,9.2189,365,24.56,14.7527,0
25173,34,604.6,1500.51,1308.76,394.79,2318.88,45.4,372.0,2388.08,8.6312,370,28.57,17.2268,0
25174,1,605.07,1492.11,1309.79,394.25,2318.94,45.46,371.6,2388.14,8.6391,369,28.43,17.1197,0
25175,2,550.14,1356.82,1126.28,139.11,2211.89,42.21,131.02,2387.99,9.3837,330,10.59,6.3774,0
25176,3,536.63,1261.54,1047.44,175.46,1915.26,36.78,164.96,2028.25,10.8986,308,14.42,8.6442,0
25177,4,607.28,1485.31,1253.45,334.76,2323.95,44.42,315.02,2388.13,9.2288,365,24.55,14.7695,0
25178,5,549.23,1355.97,1122.59,139.22,2211.88,42.06,130.31,2387.91,9.353,330,10.69,6.4197,0
25179,6,604.89,1503.95,1311.26,395.01,2318.93,45.39,371.8,2388.14,8.6463,371,28.48,17.2848,0
25180,7,549.96,1352.54,1118.91,138.24,2211.89,42.01,131.14,2387.91,9.3705,331,10.49,6.4001,0
25181,8,607.84,1482.56,1257.64,334.85,2323.99,44.36,315.14,2388.12,9.2093,365,24.42,14.7213,0
25182,9,536.35,1264.21,1042.65,175.72,1915.32,36.62,164.72,2028.26,10.9127,307,14.27,8.5949,0
25183,10,606.96,1483.81,1254.23,335.0,2324.0,44.33,314.19,2388.16,9.2296,365,24.52,14.7519,0
25184,11,642.5,1585.28,1410.0,553.59,2388.11,47.37,521.37,2388.12,8.4461,393,38.88,23.3361,0
25185,12,536.83,1259.6,1050.56,175.29,1915.3,36.84,164.57,2028.18,10.9255,309,14.21,8.4586,0
25186,13,536.87,1264.91,1043.87,175.27,1915.27,36.67,164.46,2028.2,10.8734,308,14.19,8.5371,0
25187,14,605.08,1502.56,1315.81,394.17,2318.91,45.35,371.61,2388.16,8.6872,368,28.45,17.0822,0
25188,15,555.26,1350.16,1122.45,194.39,2222.88,41.98,182.75,2388.0,9.3175,334,14.93,8.9305,0
25189,16,555.87,1364.65,1135.13,195.19,2222.95,41.81,182.51,2388.05,9.3226,335,14.8,8.9823,0
25190,17,604.43,1503.62,1310.38,394.34,2318.93,45.55,371.41,2388.14,8.6992,370,28.24,17.054,0
25191,18,555.65,1358.34,1127.03,194.36,2222.91,42.04,182.84,2388.02,9.326,334,14.95,8.8713,0
25192,19,555.54,1361.0,1135.28,193.87,2222.85,41.81,183.16,2387.98,9.2943,334,14.84,8.8473,0
25193,20,555.27,1365.11,1124.92,194.43,2222.9,41.95,182.95,2388.04,9.3391,333,14.88,8.8573,0
25194,21,549.27,1350.97,1128.81,138.81,2211.86,41.98,130.73,2387.89,9.3715,332,10.47,6.301,0
25195,22,536.95,1259.58,1054.63,175.27,1915.33,36.8,164.54,2028.19,10.9211,308,14.3,8.6337,0
25196,23,555.81,1359.09,1127.07,195.15,2222.96,41.89,182.48,2388.08,9.3394,333,14.74,8.8932,0
25197,24,642.44,1589.34,1404.74,553.6,2388.1,47.39,522.0,2388.09,8.4396,393,38.84,23.3349,0
25198,25,604.62,1502.86,1314.37,394.54,2318.93,45.33,371.22,2388.14,8.6805,367,28.59,17.142,0
25199,26,642.51,1585.37,1405.08,553.73,2388.14,47.5,521.41,2388.12,8.4358,394,38.91,23.4543,0
25200,27,607.85,1483.98,1256.51,334.73,2323.95,44.53,315.33,2388.08,9.1994,366,24.28,14.6989,0
25201,28,549.67,1356.45,1126.25,138.93,2211.85,42.12,130.52,2387.94,9.3716,333,10.54,6.4753,0
25202,29,607.51,1481.68,1256.24,334.94,2323.98,44.41,314.89,2388.1,9.253,365,24.45,14.6772,0
25203,30,642.47,1585.71,1400.54,553.27,2388.08,47.55,521.41,2388.1,8.4374,394,38.99,23.2809,0
25204,31,607.58,1486.73,1243.56,334.63,2323.99,44.3,314.8,2388.14,9.2158,366,24.39,14.6701,0
25205,32,604.77,1494.71,1312.92,393.65,2318.95,45.62,371.47,2388.21,8.6497,368,28.72,17.0247,0
25206,33,642.44,1590.67,1415.77,553.52,2388.12,47.48,521.57,2388.15,8.4444,392,38.88,23.3312,0
25207,34,642.89,1588.36,1397.24,553.36,2388.12,47.56,521.65,2388.06,8.4486,392,38.84,23.3481,0
25208,35,549.91,1351.5,1125.49,138.98,2211.87,41.99,130.7,2387.89,9.363,331,10.9,6.2437,0
25209,36,549.2,1353.38,1126.84,138.69,2211.86,42.0,130.83,2387.96,9.3342,331,10.52,6.3362,0
25210,37,604.47,1503.0,1311.63,394.46,2318.98,45.32,371.1,2388.16,8.6536,370,28.59,17.0342,0
25211,38,555.82,1365.44,1127.83,194.85,2222.94,41.93,182.57,2388.01,9.3376,335,14.91,8.9028,0
25212,39,607.82,1488.26,1250.47,334.94,2323.94,44.26,314.96,2388.07,9.2372,367,24.32,14.7298,0
25213,40,607.94,1492.43,1250.96,334.55,2323.94,44.54,315.18,2388.13,9.2076,365,24.56,14.7099,0
25214,41,536.86,1265.12,1053.34,175.37,1915.33,36.63,165.17,2028.2,10.913,308,14.42,8.6548,0
25215,42,549.63,1354.0,1128.95,139.7,2211.84,42.31,130.59,2387.93,9.3514,331,10.46,6.3192,0
25216,43,607.36,1486.65,1254.36,334.39,2324.0,44.38,315.14,2388.1,9.2106,366,24.48,14.6822,0
25217,44,549.63,1354.24,1122.98,138.33,2211.8,42.19,130.48,2387.94,9.3776,331,10.81,6.3909,0
25218,45,549.52,1356.23,1129.94,138.13,2211.81,42.03,130.42,2387.91,9.3718,330,10.55,6.36,0
25219,46,604.8,1509.2,1306.95,394.37,2318.94,45.39,372.04,2388.22,8.6441,369,28.62,17.1464,0
25220,47,607.6,1489.68,1251.38,334.51,2324.0,44.53,315.04,2388.14,9.2092,364,24.37,14.6103,0
25221,48,642.71,1590.13,1407.59,554.16,2388.08,47.45,521.4,2388.1,8.397,393,38.76,23.3603,0
25222,49,549.48,1354.2,1125.62,139.23,2211.89,42.17,131.2,2387.93,9.3395,330,10.4,6.2771,0
25223,50,604.77,1497.75,1312.91,394.57,2318.98,45.54,371.53,2388.16,8.6362,370,28.64,17.0697,0
25224,51,556.17,1365.72,1139.03,194.69,2222.92,41.93,182.99,2388.03,9.3342,332,14.78,8.8993,0
25225,52,643.19,1589.58,1413.0,553.77,2388.18,47.37,521.17,2388.12,8.4453,394,38.9,23.3872,0
25226,53,555.8,1370.18,1130.67,194.2,2222.92,41.91,182.92,2388.09,9.3357,334,14.71,8.9399,0
25227,54,535.85,1261.73,1049.28,174.92,1915.31,36.83,164.53,2028.18,10.9001,307,14.19,8.6047,0
25228,55,642.85,1584.99,1408.35,553.07,2388.14,47.55,521.95,2388.12,8.4052,395,38.9,23.3834,0
25229,56,549.74,1351.43,1123.2,138.55,2211.91,42.21,130.77,2387.96,9.361,331,10.65,6.389,0
25230,57,536.37,1264.04,1049.05,174.96,1915.33,36.72,164.87,2028.17,10.8992,307,14.16,8.6549,0
25231,58,555.47,1366.67,1133.76,194.82,2222.97,42.03,183.05,2388.05,9.3247,334,14.77,8.8892,0
25232,59,537.34,1265.85,1042.96,175.34,1915.31,36.95,164.34,2028.17,10.9187,307,14.29,8.5973,0
25233,60,604.41,1503.81,1306.72,394.92,2318.93,45.55,371.98,2388.17,8.6687,370,28.53,17.1306,0
25234,61,555.65,1362.45,1128.85,194.72,2222.97,41.95,183.12,2388.07,9.3409,332,14.85,8.8485,0
25235,62,642.79,1591.05,1404.41,553.97,2388.08,47.71,521.21,2388.12,8.4718,393,38.65,23.2958,0
25236,63,605.15,1504.68,1313.76,394.26,2318.92,45.52,371.71,2388.18,8.6979,370,28.58,17.2076,0
25237,64,536.72,1268.02,1048.32,175.11,1915.26,36.8,164.2,2028.21,10.8818,307,14.18,8.6488,0
25238,65,549.43,1354.77,1114.3,137.99,2211.83,42.08,130.47,2387.9,9.38,331,10.56,6.272,0
25239,66,555.67,1355.99,1130.83,194.23,2222.93,41.95,182.14,2388.1,9.304,333,14.9,8.9135,0
25240,67,537.12,1264.37,1054.42,175.86,1915.25,36.93,164.72,2028.19,10.9114,307,14.0,8.5801,0
25241,68,642.89,1597.96,1404.38,554.13,2388.09,47.54,521.1,2388.06,8.4139,393,38.92,23.3453,0
25242,69,555.65,1364.53,1135.44,195.18,2222.97,41.92,182.99,2388.02,9.3158,333,14.82,8.9056,0
25243,70,642.56,1596.08,1407.67,553.62,2388.1,47.57,521.52,2388.12,8.4554,392,38.78,23.3997,0
25244,71,643.07,1587.48,1412.08,552.51,2388.09,47.51,521.51,2388.12,8.4517,394,38.87,23.2069,0
25245,72,642.59,1590.69,1406.52,553.56,2388.19,47.58,521.05,2388.13,8.45,393,38.85,23.3889,0
25246,73,555.53,1369.34,1132.99,194.2,2222.9,42.16,182.87,2387.96,9.3542,334,14.93,8.9345,0
25247,74,554.76,1371.13,1127.0,194.41,2222.96,42.06,182.81,2388.01,9.3291,336,14.67,8.9968,0
25248,75,642.93,1592.43,1413.47,553.29,2388.15,47.48,521.19,2388.11,8.4259,392,38.71,23.2062,0
25249,76,549.59,1353.59,1124.63,138.7,2211.86,42.08,130.3,2387.92,9.3827,330,10.58,6.3224,0
25250,77,556.11,1365.27,1131.94,194.51,2222.94,41.89,182.93,2387.94,9.327,333,14.87,8.8997,0
25251,78,537.32,1261.22,1052.78,175.83,1915.31,36.7,164.62,2028.23,10.9162,307,14.21,8.5948,0
25252,79,549.81,1356.33,1126.83,139.13,2211.88,42.13,130.6,2387.97,9.3503,331,10.43,6.3603,0
25253,80,642.65,1598.46,1414.2,553.52,2388.07,47.68,521.47,2388.11,8.4226,391,38.83,23.2432,0
25254,81,607.54,1482.33,1249.44,334.21,2323.99,44.54,314.78,2388.09,9.2445,367,24.51,14.6232,0
25255,82,607.6,1486.89,1252.52,334.68,2324.03,44.38,315.19,2388.16,9.2677,365,24.53,14.6692,0
25256,83,604.45,1502.41,1316.49,394.96,2319.03,45.6,371.53,2388.15,8.6849,369,28.55,17.1351,0
25257,84,555.93,1367.92,1135.78,194.8,2222.97,42.0,183.07,2387.98,9.3454,332,14.59,8.8689,0
25258,85,549.44,1360.4,1131.48,138.32,2211.87,42.19,131.08,2387.99,9.4087,332,10.6,6.4585,0
25259,86,550.09,1349.7,1132.29,138.99,2211.85,42.22,129.71,2387.84,9.374,331,10.63,6.4096,0
25260,87,605.18,1510.77,1310.26,393.87,2318.99,45.64,371.37,2388.15,8.6532,368,28.55,17.1162,0
25261,88,536.74,1262.12,1053.86,174.93,1915.32,36.68,164.69,2028.17,10.9256,306,14.26,8.5703,0
25262,89,642.93,1586.78,1410.86,552.69,2388.17,47.57,521.33,2388.16,8.4567,393,38.69,23.3484,0
25263,90,549.23,1357.22,1129.24,138.44,2211.81,42.1,130.49,2387.91,9.4216,332,10.67,6.275,0
25264,91,604.76,1503.94,1318.79,394.06,2319.02,45.65,370.91,2388.16,8.6762,371,28.56,17.0721,0
25265,92,549.94,1357.03,1129.16,137.57,2211.86,42.17,130.63,2387.95,9.3824,330,10.45,6.3315,0
25266,93,607.4,1487.55,1255.38,333.85,2324.05,44.7,314.52,2388.14,9.2601,368,24.44,14.6237,0
25267,94,556.04,1368.11,1127.34,193.77,2223.0,42.08,182.91,2388.11,9.3581,332,14.71,8.8707,0
25268,95,549.86,1350.09,1125.83,138.74,2211.79,42.14,130.9,2387.87,9.3848,331,10.56,6.3431,0
25269,96,642.98,1593.1,1409.2,553.09,2388.11,47.74,521.41,2388.17,8.4636,395,38.77,23.2648,0
25270,97,643.15,1587.38,1404.26,553.31,2388.11,47.61,521.61,2388.12,8.4739,393,38.96,23.1693,1
25271,98,537.01,1267.39,1052.39,175.65,1915.35,36.75,164.61,2028.2,10.9101,307,14.12,8.4375,1
25272,99,605.22,1506.14,1312.73,394.12,2318.96,45.62,371.39,2388.21,8.6986,371,28.72,17.1291,1
25273,100,537.38,1272.35,1053.53,175.76,1915.37,36.79,164.51,2028.29,10.9144,308,14.0,8.566,1
25274,101,642.87,1596.28,1408.16,553.47,2388.2,47.64,521.23,2388.14,8.4696,394,38.76,23.1446,1
25275,102,536.39,1264.24,1059.2,175.01,1915.32,36.79,164.42,2028.27,10.9499,306,14.18,8.6584,1
25276,1,606.88,1479.66,1240.68,334.36,2323.86,44.05,314.61,2387.91,9.1748,362,24.55,14.7644,0
25277,2,548.2,1351.61,1118.01,138.13,2211.92,41.7,130.53,2388.03,9.3347,330,10.62,6.3736,0
25278,3,604.04,1491.53,1291.37,394.75,2318.71,45.06,371.39,2387.93,8.6107,366,28.71,17.1737,0
25279,4,641.85,1579.81,1398.66,554.15,2387.95,47.19,521.89,2387.99,8.382,391,39.06,23.398,0
25280,5,549.28,1342.35,1110.57,138.13,2211.97,41.7,130.02,2388.0,9.3467,328,10.68,6.4594,0
25281,6,604.47,1495.29,1292.4,394.48,2318.81,45.06,371.92,2387.95,8.5868,367,28.71,17.2824,0
25282,7,537.22,1258.34,1034.79,174.76,1915.35,36.52,164.94,2028.18,10.8385,307,14.22,8.5737,0
25283,8,606.81,1480.49,1238.46,333.96,2323.75,44.07,314.3,2387.92,9.1549,363,24.44,14.7086,0
25284,9,548.81,1339.08,1118.09,138.34,2211.96,41.75,130.32,2388.05,9.3368,330,10.6,6.3568,0
25285,10,536.44,1254.69,1034.77,175.78,1915.34,36.45,164.1,2028.19,10.8193,307,14.4,8.6785,0
25286,11,604.45,1497.13,1299.3,394.54,2318.74,45.03,371.71,2387.96,8.5914,369,28.67,17.2558,0
25287,12,604.46,1496.47,1297.07,393.95,2318.78,45.19,371.42,2387.92,8.6063,367,28.72,17.1492,0
25288,13,641.85,1583.44,1394.66,553.39,2387.95,47.15,521.87,2387.98,8.3687,391,38.9,23.3357,0
25289,14,555.41,1354.02,1121.73,193.56,2222.85,41.55,182.22,2387.95,9.2351,332,14.82,8.9209,0
25290,15,607.13,1475.18,1243.19,334.35,2323.8,44.12,314.52,2387.87,9.2381,364,24.44,14.7206,0
25291,16,607.29,1478.75,1235.2,333.19,2323.76,43.91,314.09,2387.9,9.1892,363,24.45,14.6592,0
25292,17,549.11,1341.89,1113.79,137.99,2212.0,41.82,129.98,2388.06,9.3417,329,10.43,6.486,0
25293,18,641.62,1580.81,1397.98,553.88,2388.02,47.03,522.18,2388.01,8.4076,392,38.8,23.3319,0
25294,19,548.97,1348.05,1116.32,138.26,2211.96,41.64,130.01,2388.11,9.3103,328,10.66,6.3731,0
25295,20,642.09,1581.66,1399.87,553.38,2387.98,47.09,521.38,2387.99,8.3822,391,39.22,23.4488,0
25296,21,549.11,1347.32,1115.26,138.42,2211.98,41.64,129.61,2388.03,9.3231,328,10.61,6.2824,0
25297,22,641.72,1582.89,1386.91,554.07,2387.97,47.02,521.34,2388.0,8.3714,391,39.11,23.4278,0
25298,23,549.15,1346.91,1125.22,138.44,2211.99,41.82,130.06,2388.06,9.3367,328,10.66,6.399,0
25299,24,604.64,1490.24,1298.99,394.74,2318.81,45.2,371.16,2387.86,8.611,370,28.7,17.1885,0
25300,25,549.71,1348.34,1112.58,138.37,2212.01,41.65,130.55,2388.07,9.3372,327,10.55,6.3509,0
25301,26,554.88,1366.6,1114.6,194.16,2222.89,41.65,182.28,2387.96,9.2808,333,14.72,8.9698,0
25302,27,555.12,1361.8,1117.88,194.39,2222.87,41.7,182.93,2387.98,9.3124,331,14.94,8.9317,0
25303,28,548.94,1352.76,1119.79,138.22,2211.98,41.58,130.22,2388.02,9.3281,329,10.47,6.2185,0
25304,29,606.63,1474.23,1238.55,332.92,2323.84,43.92,314.0,2387.86,9.1754,362,24.32,14.7486,0
25305,30,549.05,1341.57,1115.89,138.52,2211.93,41.62,130.19,2388.02,9.3586,328,10.45,6.3954,0
25306,31,604.5,1498.76,1301.28,394.71,2318.75,44.99,371.52,2387.93,8.5748,367,28.57,17.1405,0
25307,32,554.91,1359.81,1112.38,193.83,2222.87,41.49,182.37,2387.94,9.2961,333,14.75,8.8956,0
25308,33,641.98,1582.14,1402.66,553.11,2387.96,47.15,520.99,2388.01,8.3642,389,38.83,23.4307,0
25309,34,607.01,1478.97,1240.46,333.88,2323.73,44.02,313.48,2387.89,9.2005,363,24.78,14.6909,0
25310,35,642.09,1582.36,1396.1,555.29,2387.97,47.14,521.26,2387.97,8.4028,391,38.86,23.3904,0
25311,36,604.25,1493.43,1299.0,395.23,2318.77,45.18,371.46,2387.99,8.6132,366,28.83,17.2019,0
25312,37,555.71,1362.16,1125.36,193.59,2222.86,41.53,182.37,2388.01,9.3134,333,14.87,8.9142,0
25313,38,642.36,1585.11,1393.67,553.81,2387.98,46.9,522.02,2387.98,8.3611,391,39.05,23.4757,0
25314,39,606.66,1477.31,1243.62,334.28,2323.83,44.2,314.08,2387.96,9.1555,364,24.44,14.8332,0
25315,40,604.4,1497.38,1296.36,393.68,2318.72,45.12,371.31,2387.92,8.5966,367,28.66,17.2445,0
25316,41,603.61,1493.61,1296.3,394.36,2318.76,45.07,371.17,2387.95,8.6031,367,28.74,17.1755,0
25317,42,548.61,1345.26,1117.01,138.22,2211.95,41.72,130.53,2388.03,9.3418,327,10.7,6.41,0
25318,43,549.4,1345.28,1110.45,138.34,2212.02,41.72,130.16,2388.11,9.318,328,10.82,6.2392,0
25319,44,549.57,1351.81,1110.83,137.59,2211.95,41.75,130.1,2388.08,9.343,330,10.53,6.3386,0
25320,45,604.5,1497.15,1301.45,395.22,2318.8,45.17,371.82,2387.96,8.6234,367,28.66,17.2026,0
25321,46,607.08,1473.21,1244.38,333.23,2323.77,44.07,314.0,2387.94,9.1577,364,24.65,14.731,0
25322,47,536.77,1258.65,1039.62,175.21,1915.35,36.43,164.24,2028.24,10.8345,307,14.52,8.4372,0
25323,48,555.16,1357.69,1125.61,195.05,2222.84,41.72,182.42,2387.97,9.2758,332,14.83,8.9172,0
25324,49,642.19,1587.47,1393.63,554.15,2387.93,47.13,522.2,2388.02,8.3754,391,38.85,23.3658,0
25325,50,604.41,1493.55,1298.39,395.3,2318.76,45.29,371.75,2388.04,8.5525,368,28.61,17.1765,0
25326,51,604.64,1493.96,1298.2,394.15,2318.73,45.08,371.3,2387.91,8.6068,369,28.75,17.1031,0
25327,52,554.73,1360.47,1116.6,193.33,2222.9,41.68,182.75,2387.99,9.265,334,14.87,8.8466,0
25328,53,641.72,1582.5,1397.14,554.22,2387.97,47.16,521.67,2388.01,8.354,391,38.99,23.3224,0
25329,54,606.92,1487.7,1244.9,333.49,2323.8,44.3,313.55,2387.92,9.167,363,24.43,14.6613,0
25330,55,555.12,1361.56,1124.44,194.26,2222.9,41.65,182.51,2387.95,9.272,331,14.76,9.0161,0
25331,56,607.31,1478.74,1241.48,333.73,2323.81,44.1,314.46,2387.95,9.1883,363,24.47,14.7219,0
25332,57,536.26,1255.61,1033.8,174.65,1915.29,36.36,164.34,2028.19,10.8243,307,14.09,8.5297,0
25333,58,536.97,1255.5,1038.37,174.89,1915.34,36.43,164.38,2028.22,10.8212,306,14.23,8.4651,0
25334,59,549.12,1354.09,1121.12,138.66,2212.01,41.72,130.75,2388.03,9.3019,330,10.59,6.3278,0
25335,60,549.59,1350.03,1117.03,138.36,2211.95,41.71,130.65,2388.09,9.3197,329,10.45,6.2307,0
25336,61,555.6,1352.46,1123.54,193.33,2222.88,41.63,182.28,2387.96,9.2891,331,14.91,8.975,0
25337,62,536.28,1257.34,1047.19,175.03,1915.33,36.24,164.17,2028.17,10.8463,306,14.29,8.5963,0
25338,63,536.45,1253.79,1036.69,175.41,1915.35,36.52,164.34,2028.29,10.8328,304,14.5,8.7021,0
25339,64,554.98,1354.55,1117.12,193.89,2222.9,41.7,182.4,2387.92,9.2674,333,14.95,8.998,0
25340,65,554.77,1361.77,1120.25,194.45,2222.92,41.82,182.4,2388.01,9.2663,333,14.7,8.8832,0
25341,66,536.56,1255.39,1041.31,175.48,1915.36,36.51,164.37,2028.2,10.835,308,14.36,8.586,0
25342,67,642.02,1582.11,1400.64,553.96,2388.06,47.03,522.15,2387.94,8.3604,392,39.04,23.4706,0
25343,68,555.41,1365.45,1121.85,194.96,2222.87,41.6,183.06,2388.04,9.2378,332,14.75,8.8887,0
25344,69,605.04,1499.8,1299.42,394.28,2318.72,44.97,372.37,2388.01,8.5927,368,28.8,17.236,0
25345,70,555.3,1363.48,1123.98,195.13,2222.92,41.54,183.03,2388.02,9.2925,333,15.01,9.0105,0
25346,71,536.25,1252.97,1037.18,175.26,1915.38,36.38,164.34,2028.2,10.846,307,14.44,8.6303,0
25347,72,606.77,1480.62,1237.38,333.74,2323.78,44.14,314.2,2387.93,9.16,364,24.45,14.6591,0
25348,73,642.41,1577.97,1395.46,554.49,2388.03,47.29,522.46,2388.0,8.3387,391,39.09,23.4555,0
25349,74,555.59,1356.38,1125.97,194.08,2222.92,41.56,183.0,2387.97,9.2662,333,14.81,8.8971,0
25350,75,536.67,1258.83,1046.64,176.07,1915.37,36.49,164.12,2028.26,10.8539,305,14.32,8.5107,0
25351,76,603.84,1493.45,1299.56,393.7,2318.78,45.01,371.38,2387.94,8.6169,367,28.6,17.2248,0
25352,77,549.43,1347.68,1120.36,138.33,2211.98,41.8,130.71,2388.12,9.2952,328,10.62,6.2546,0
25353,78,549.42,1341.27,1117.76,138.03,2212.02,41.81,129.53,2388.03,9.3246,331,10.66,6.4168,0
25354,79,642.24,1577.17,1394.1,555.08,2388.02,47.15,522.59,2388.0,8.3598,391,38.94,23.461,0
25355,80,642.54,1587.29,1401.61,554.32,2388.02,47.2,522.93,2388.02,8.3958,391,39.0,23.3694,0
25356,81,536.07,1259.15,1038.79,175.07,1915.35,36.55,163.96,2028.23,10.8239,305,14.38,8.61,0
25357,82,555.51,1355.17,1122.94,194.35,2222.91,41.7,183.48,2388.07,9.2514,333,14.77,8.9013,0
25358,83,549.27,1339.03,1116.07,138.72,2212.05,41.73,130.35,2388.07,9.3241,330,10.58,6.3309,0
