,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
8015,198,642.12,1580.94,1395.06,553.29,2387.96,47.16,521.64,2387.96,8.4003,390,39.06,23.4142,0
8016,199,642.25,1587.67,1392.96,553.63,2387.98,47.03,521.53,2387.97,8.3989,391,38.88,23.4689,0
8017,200,642.06,1580.8,1391.77,553.18,2388.0,47.16,522.08,2387.94,8.3956,391,39.08,23.3671,0
8018,201,642.17,1577.86,1391.63,553.4,2387.96,47.09,521.25,2387.97,8.3911,391,38.92,23.4021,0
8019,202,641.71,1580.43,1396.39,553.71,2387.94,47.15,521.58,2387.94,8.4065,390,39.05,23.3918,0
8020,203,641.89,1585.47,1395.52,553.56,2387.98,47.18,521.67,2387.95,8.3627,391,38.98,23.4524,0
8021,204,642.03,1587.82,1396.84,553.41,2387.96,47.22,521.37,2387.96,8.4197,391,38.98,23.4656,0
8022,205,641.7,1586.57,1403.52,554.02,2387.96,46.93,521.54,2387.98,8.3807,392,38.96,23.3484,0
8023,206,642.21,1580.23,1392.25,553.32,2387.92,46.95,521.65,2387.97,8.408,392,38.93,23.351,0
8024,207,642.15,1580.16,1392.89,553.92,2387.98,47.07,522.12,2388.02,8.3778,390,39.2,23.4603,0
8025,208,642.3,1579.49,1394.89,554.23,2388.02,47.12,522.06,2387.94,8.3928,390,39.01,23.3348,1
8026,209,641.83,1577.85,1396.2,553.84,2387.96,46.91,521.08,2387.95,8.3424,392,39.07,23.4817,1
8027,210,641.87,1580.69,1398.8,553.42,2387.96,47.04,521.3,2387.91,8.4172,388,39.03,23.4245,1
8028,211,642.34,1576.43,1388.09,553.94,2388.02,47.08,521.72,2387.95,8.3967,390,39.03,23.3872,1
8029,1,642.41,1587.27,1405.33,554.05,2388.02,47.45,521.44,2388.06,8.4423,392,38.86,23.354,0
8030,2,642.95,1585.34,1400.32,554.07,2388.08,47.49,521.69,2388.06,8.4382,393,39.13,23.3414,0
8031,3,642.75,1591.14,1407.4,554.0,2388.12,47.54,521.64,2388.1,8.3919,390,38.77,23.3388,0
8032,4,642.21,1587.3,1406.79,553.46,2388.08,47.35,521.69,2388.05,8.4236,392,38.95,23.2737,0
8033,5,642.63,1590.62,1403.11,552.99,2388.1,47.5,521.16,2388.09,8.4032,391,38.85,23.4697,0
8034,6,642.85,1597.49,1398.81,553.7,2388.07,47.43,521.8,2388.07,8.4127,393,38.93,23.4034,0
8035,7,643.16,1592.41,1412.07,553.75,2388.1,47.67,521.28,2388.06,8.4392,394,38.89,23.2653,0
8036,8,642.44,1585.69,1400.84,553.47,2388.05,47.32,521.54,2388.1,8.4354,392,38.86,23.2415,0
8037,9,642.86,1586.39,1399.82,553.0,2388.18,47.51,521.74,2388.04,8.4154,393,38.85,23.2943,0
8038,10,642.55,1588.0,1406.47,553.46,2388.14,47.44,521.19,2388.09,8.473,393,38.86,23.2263,0
8039,11,642.83,1595.04,1409.76,553.19,2388.06,47.58,521.68,2388.06,8.3983,393,38.85,23.2589,0
8040,12,641.77,1585.26,1407.7,553.0,2388.11,47.5,520.97,2388.08,8.4276,391,38.78,23.4061,0
8041,13,643.06,1582.83,1407.01,553.34,2388.08,47.57,521.89,2388.06,8.3958,392,39.08,23.3095,0
8042,14,643.04,1583.0,1400.28,554.06,2388.1,47.45,521.55,2388.09,8.4648,392,38.8,23.2886,0
8043,15,642.78,1590.47,1409.37,553.6,2388.04,47.48,521.91,2388.04,8.4237,392,38.59,23.4022,0
8044,16,642.73,1582.06,1401.76,553.72,2388.03,47.49,521.76,2388.08,8.4382,393,38.79,23.3436,0
8045,17,642.47,1592.79,1408.49,553.77,2388.07,47.54,522.0,2388.11,8.4246,393,38.8,23.3032,0
8046,18,642.66,1589.05,1404.73,553.44,2388.04,47.48,521.65,2388.1,8.4515,394,38.89,23.2355,0
8047,19,643.19,1592.86,1406.81,553.39,2388.12,47.37,522.26,2388.13,8.4041,392,38.82,23.3048,0
8048,20,642.87,1587.58,1404.42,553.5,2388.09,47.49,521.48,2388.11,8.4443,393,38.69,23.3446,0
8049,21,642.41,1588.71,1409.2,553.1,2388.1,47.45,521.9,2388.13,8.4556,393,38.89,23.3201,0
8050,22,642.98,1591.5,1408.36,553.64,2388.13,47.34,521.59,2388.06,8.4381,393,38.96,23.2326,0
8051,23,642.74,1583.43,1405.05,552.94,2388.11,47.43,521.71,2388.09,8.4448,393,38.72,23.2723,0
8052,24,642.78,1591.05,1402.14,553.52,2388.05,47.43,521.47,2388.11,8.4069,392,38.94,23.2871,0
8053,25,642.68,1592.21,1408.19,553.24,2388.06,47.6,520.92,2388.07,8.4166,393,39.06,23.3072,0
8054,26,643.11,1589.1,1406.14,553.46,2388.1,47.54,521.85,2388.04,8.43,393,38.66,23.3173,0
8055,27,643.22,1587.5,1411.2,554.65,2388.09,47.47,521.21,2388.08,8.43,392,38.73,23.1844,0
8056,28,642.97,1582.28,1412.46,553.3,2388.08,47.44,521.37,2388.11,8.4243,392,38.92,23.3084,0
8057,29,642.6,1590.83,1408.87,553.48,2388.12,47.49,521.66,2388.11,8.4035,391,38.54,23.2936,0
8058,30,642.84,1580.13,1407.75,553.35,2388.09,47.48,521.8,2388.08,8.4048,393,38.91,23.3307,0
8059,31,642.37,1588.78,1406.42,553.66,2388.06,47.49,521.76,2388.1,8.4106,394,38.77,23.2308,0
8060,32,641.73,1588.03,1399.29,553.33,2388.15,47.62,521.0,2388.06,8.4584,393,38.85,23.3022,0
8061,33,642.21,1595.28,1405.91,553.79,2388.1,47.62,521.47,2388.08,8.4525,391,38.9,23.3242,0
8062,34,642.3,1587.3,1407.12,554.2,2388.11,47.57,521.14,2388.04,8.4456,393,38.81,23.302,0
8063,35,641.77,1586.92,1406.2,553.24,2388.04,47.51,521.09,2388.07,8.4066,393,38.82,23.3556,0
8064,36,642.87,1588.68,1402.8,553.32,2388.06,47.55,521.58,2388.11,8.4619,393,38.97,23.331,0
8065,37,642.17,1590.88,1409.82,552.9,2388.1,47.48,521.68,2388.12,8.479,393,38.67,23.3517,0
8066,38,642.57,1581.18,1407.6,554.04,2388.09,47.56,521.57,2388.1,8.4167,392,38.74,23.2933,0
8067,39,642.55,1587.41,1404.74,553.48,2388.07,47.41,521.6,2388.14,8.4486,393,38.84,23.4193,0
8068,40,642.82,1586.88,1402.27,553.31,2388.09,47.42,521.71,2388.07,8.4398,391,38.89,23.1935,0
8069,41,643.39,1583.41,1406.49,553.27,2388.14,47.55,521.49,2388.13,8.4777,393,38.8,23.2484,0
8070,42,642.76,1590.49,1400.5,554.08,2388.07,47.49,521.82,2388.11,8.4097,392,38.79,23.2007,0
8071,43,642.27,1583.99,1408.7,553.63,2388.14,47.47,521.04,2388.06,8.4385,394,38.93,23.2716,0
8072,44,642.54,1591.83,1405.23,553.94,2388.1,47.56,521.37,2388.09,8.4198,393,38.68,23.3483,0
8073,45,642.17,1592.13,1411.67,553.76,2388.07,47.48,521.23,2388.04,8.4479,392,38.99,23.262,0
8074,46,642.79,1592.39,1407.01,553.26,2388.07,47.21,521.77,2388.09,8.4371,394,38.82,23.3661,0
8075,47,642.27,1598.73,1403.9,553.25,2388.03,47.52,521.59,2388.1,8.4355,394,38.85,23.3978,0
8076,48,642.68,1583.54,1407.2,553.65,2388.09,47.6,521.84,2388.07,8.4465,394,38.86,23.3287,0
8077,49,642.28,1586.49,1407.14,553.57,2388.11,47.66,520.82,2388.11,8.4366,394,38.76,23.2549,0
8078,50,642.4,1587.98,1413.12,553.61,2388.08,47.43,521.25,2388.1,8.4484,394,38.9,23.412,0
8079,51,642.84,1588.28,1412.87,553.92,2388.1,47.61,521.6,2388.07,8.4155,394,38.8,23.3675,0
8080,52,642.72,1598.33,1402.12,554.05,2388.14,47.19,521.47,2388.09,8.4395,395,38.93,23.3801,0
8081,53,642.46,1590.34,1398.98,553.22,2388.05,47.59,521.52,2388.11,8.4442,394,38.95,23.2989,0
8082,54,643.2,1587.8,1413.22,553.97,2388.11,47.51,521.65,2388.06,8.4121,393,38.93,23.2311,0
8083,55,642.6,1583.58,1409.8,553.25,2388.05,47.39,521.38,2388.13,8.4718,394,38.81,23.2865,0
8084,56,642.08,1587.42,1410.33,553.62,2388.1,47.33,521.48,2388.1,8.4317,393,38.78,23.4196,0
8085,57,642.73,1588.79,1407.57,553.26,2388.11,47.61,521.08,2388.11,8.4517,394,38.92,23.3358,0
8086,58,642.3,1594.45,1405.73,552.93,2388.1,47.55,521.62,2388.1,8.4626,391,38.75,23.3876,0
8087,59,642.68,1586.0,1404.45,553.69,2388.11,47.55,521.82,2388.12,8.4642,392,38.91,23.4031,0
8088,60,642.3,1587.08,1411.82,553.72,2388.1,47.6,521.27,2388.13,8.4699,393,38.78,23.3052,0
8089,61,642.75,1591.77,1412.17,553.57,2388.1,47.49,521.3,2388.06,8.4318,393,38.82,23.3726,0
8090,62,642.52,1595.18,1414.45,553.11,2388.15,47.36,521.45,2388.17,8.4484,392,38.86,23.2552,0
8091,63,642.63,1593.61,1404.04,553.57,2388.09,47.48,521.94,2388.07,8.4359,393,38.82,23.405,0
8092,64,642.48,1585.99,1408.68,552.76,2388.11,47.53,521.27,2388.12,8.4559,393,38.85,23.2849,0
8093,65,643.18,1587.36,1401.71,553.25,2388.12,47.68,521.83,2388.09,8.4288,395,38.82,23.3491,0
8094,66,642.42,1592.28,1407.13,553.22,2388.06,47.57,521.5,2388.17,8.4226,394,38.77,23.2521,0
8095,67,642.41,1596.07,1404.69,553.41,2388.1,47.56,521.44,2388.11,8.453,393,38.77,23.213,0
8096,68,642.12,1588.53,1420.18,553.17,2388.13,47.47,521.47,2388.16,8.4326,394,38.68,23.2764,0
8097,69,642.15,1587.47,1412.99,553.97,2388.07,47.47,521.74,2388.14,8.4446,394,38.95,23.2229,0
8098,70,642.91,1593.95,1406.05,553.56,2388.06,47.68,521.29,2388.08,8.4423,392,38.89,23.2648,0
8099,71,642.65,1593.04,1404.62,553.6,2388.15,47.42,521.34,2388.15,8.4618,394,38.8,23.304,0
8100,72,643.08,1586.34,1414.32,553.17,2388.11,47.58,521.42,2388.15,8.4204,392,38.84,23.3371,0
8101,73,642.58,1586.32,1403.18,553.3,2388.14,47.64,521.54,2388.21,8.4328,392,38.88,23.2918,0
8102,74,642.29,1584.23,1412.04,552.67,2388.11,47.39,521.42,2388.16,8.4542,392,38.76,23.2385,0
8103,75,642.82,1593.68,1409.45,553.62,2388.09,47.64,521.31,2388.18,8.4249,394,38.78,23.271,0
8104,76,642.68,1589.71,1413.28,553.39,2388.1,47.42,521.05,2388.1,8.436,394,38.81,23.2521,0
8105,77,642.75,1586.05,1418.06,552.94,2388.17,47.71,521.58,2388.14,8.472,394,38.74,23.2906,0
8106,78,642.44,1592.53,1409.67,553.16,2388.12,47.6,521.4,2388.11,8.46,395,38.9,23.2993,0
8107,79,643.47,1594.32,1408.51,554.2,2388.09,47.4,521.18,2388.11,8.4127,394,38.59,23.2217,0
8108,80,642.53,1597.01,1406.98,553.31,2388.09,47.6,521.79,2388.04,8.4641,392,38.86,23.1914,0
8109,81,642.54,1593.86,1403.03,553.7,2388.13,47.54,521.21,2388.1,8.4266,394,38.8,23.3108,0
8110,82,642.84,1591.96,1412.51,553.03,2388.08,47.5,520.93,2388.15,8.4586,394,38.76,23.2671,0
8111,83,642.8,1593.24,1412.18,553.52,2388.14,47.64,521.27,2388.1,8.4608,391,38.8,23.3107,0
8112,84,643.3,1588.31,1408.54,553.56,2388.1,47.62,521.48,2388.13,8.4254,392,38.91,23.1982,0
8113,85,643.39,1593.73,1412.75,552.67,2388.08,47.47,520.89,2388.18,8.4409,393,38.87,23.2497,0
8114,86,642.83,1592.82,1410.26,552.73,2388.15,47.53,520.7,2388.1,8.4352,394,38.85,23.1931,0
8115,87,643.15,1585.73,1406.61,552.69,2388.12,47.88,521.08,2388.13,8.4676,394,38.89,23.2905,0
8116,88,642.48,1593.78,1416.72,553.77,2388.12,47.55,521.27,2388.13,8.454,395,38.83,23.3277,0
8117,89,642.41,1590.28,1411.65,553.15,2388.08,47.63,521.16,2388.16,8.4697,394,38.83,23.2436,0
8118,90,643.14,1590.79,1414.19,553.2,2388.19,47.67,521.32,2388.14,8.46,393,38.64,23.1276,0
8119,91,642.74,1591.42,1408.01,552.62,2388.1,47.67,521.68,2388.15,8.4638,393,38.63,23.3079,0
8120,92,642.76,1593.33,1405.78,553.12,2388.18,47.85,521.71,2388.16,8.4597,394,38.73,23.2858,0
8121,93,642.82,1591.22,1409.35,552.94,2388.18,47.79,521.46,2388.17,8.4814,395,38.83,23.1841,0
8122,94,642.65,1589.46,1406.47,553.3,2388.11,47.66,521.32,2388.16,8.4682,394,38.78,23.2217,0
8123,95,642.92,1598.57,1410.53,551.73,2388.13,47.45,521.28,2388.08,8.4552,394,38.87,23.2248,1
8124,96,643.58,1590.19,1408.13,553.0,2388.12,47.65,521.58,2388.12,8.4477,392,38.94,23.2563,1
8125,97,642.7,1595.15,1417.75,553.0,2388.1,47.7,521.07,2388.2,8.4492,395,38.75,23.209,1
8126,98,642.71,1592.32,1411.8,553.05,2388.16,47.55,521.41,2388.09,8.4279,393,38.67,23.3608,1
8127,99,642.98,1591.46,1420.12,552.23,2388.18,47.73,520.98,2388.11,8.4823,393,38.7,23.3226,1
8128,100,642.41,1585.44,1412.18,552.77,2388.16,47.61,521.67,2388.16,8.501,396,38.79,23.1239,1
8129,101,642.6,1588.95,1411.93,552.68,2388.19,47.58,521.4,2388.14,8.4821,394,38.83,23.2142,1
8130,102,642.75,1589.14,1416.94,552.8,2388.15,47.79,520.24,2388.19,8.4828,394,38.65,23.1481,1
8131,103,643.03,1594.59,1416.31,553.61,2388.11,47.66,521.3,2388.18,8.4743,395,38.79,23.2055,1
8132,104,642.69,1597.51,1412.69,552.73,2388.12,47.69,520.93,2388.16,8.4534,393,38.7,23.2437,1
8133,105,642.65,1591.69,1412.05,553.49,2388.13,47.85,520.73,2388.16,8.4854,395,38.76,23.2449,1
8134,106,642.95,1583.56,1419.25,553.36,2388.11,47.77,521.13,2388.11,8.4451,394,38.75,23.2151,1
8135,107,643.06,1586.79,1411.99,552.93,2388.17,47.74,521.2,2388.17,8.4599,393,38.64,23.2009,1
8136,108,642.58,1593.75,1417.93,553.2,2388.18,47.49,520.56,2388.14,8.456,393,38.7,23.1958,1
8137,109,643.19,1590.81,1407.49,553.06,2388.13,47.7,520.63,2388.2,8.4363,395,38.68,23.2867,1
8138,110,643.16,1595.96,1410.28,552.65,2388.11,47.82,521.06,2388.15,8.4899,395,38.85,23.1358,1
8139,111,643.06,1596.46,1415.49,553.08,2388.12,47.73,520.61,2388.09,8.4795,394,38.47,23.2335,1
8140,112,643.1,1598.4,1410.87,553.31,2388.14,47.85,520.53,2388.12,8.4542,394,38.83,23.0773,1
8141,113,642.5,1591.49,1418.79,553.43,2388.18,47.69,520.42,2388.14,8.4508,394,38.64,23.1948,1
8142,114,643.27,1603.57,1413.57,552.12,2388.13,47.73,520.99,2388.14,8.4267,393,38.58,23.2449,1
8143,115,642.5,1598.19,1411.15,552.55,2388.17,47.86,520.69,2388.13,8.4768,392,38.85,23.2373,1
8144,116,642.47,1595.85,1403.6,552.69,2388.17,47.73,521.06,2388.13,8.4361,393,38.68,23.2842,1
8145,117,642.63,1589.82,1416.13,552.78,2388.2,47.83,520.66,2388.14,8.4489,394,38.63,23.2561,1
8146,118,643.06,1595.77,1412.32,551.83,2388.15,47.56,520.7,2388.12,8.4592,395,38.7,23.2125,1
8147,119,642.74,1589.63,1409.7,552.63,2388.12,47.85,520.51,2388.15,8.4977,394,38.78,23.2186,1
8148,120,643.23,1596.01,1420.42,552.24,2388.14,47.59,520.46,2388.16,8.4484,396,38.53,23.1405,1
8149,121,643.27,1600.82,1414.76,552.28,2388.15,47.79,520.6,2388.14,8.5012,394,38.63,23.3029,1
8150,122,642.81,1598.05,1416.83,552.18,2388.15,47.75,520.2,2388.21,8.4886,393,38.65,23.2418,1
8151,123,643.01,1597.7,1421.98,553.42,2388.17,47.76,520.95,2388.17,8.4589,394,38.48,23.1195,1
8152,124,643.05,1592.47,1420.35,551.93,2388.21,47.73,521.22,2388.18,8.4769,395,38.64,23.2208,1
8153,125,643.37,1601.58,1413.91,552.38,2388.21,47.92,520.22,2388.14,8.4792,394,38.71,23.2604,1
8154,126,643.01,1596.44,1417.34,552.2,2388.16,47.73,520.35,2388.21,8.4843,395,38.62,23.1701,1
8155,127,643.23,1591.33,1417.89,552.32,2388.15,47.75,520.97,2388.17,8.4504,395,38.77,23.2062,2
8156,128,642.95,1592.5,1423.88,552.4,2388.17,47.94,520.94,2388.12,8.5018,396,38.75,23.1513,2
8157,129,643.19,1594.48,1418.34,552.52,2388.15,48.04,520.49,2388.16,8.4765,395,38.7,23.1969,2
8158,130,643.15,1592.94,1423.64,552.28,2388.14,47.91,520.77,2388.2,8.487,393,38.67,23.1528,2
8159,131,643.64,1598.47,1417.26,551.94,2388.16,47.79,520.21,2388.2,8.4675,394,38.57,23.2876,2
8160,132,643.31,1592.43,1421.07,552.57,2388.2,47.92,520.72,2388.18,8.4904,396,38.77,23.1938,2
8161,133,643.02,1607.13,1411.39,552.64,2388.19,47.81,520.58,2388.21,8.4784,395,38.59,23.2251,2
8162,134,642.8,1602.17,1421.06,552.34,2388.19,47.87,520.54,2388.22,8.46,396,38.58,23.1695,2
8163,135,643.42,1598.7,1422.82,552.15,2388.22,47.87,520.2,2388.22,8.5014,395,38.71,23.205,2
8164,136,643.19,1593.86,1421.32,552.42,2388.18,47.91,520.82,2388.2,8.522,395,38.5,23.1102,2
8165,137,642.89,1604.26,1417.03,552.47,2388.19,47.69,520.37,2388.18,8.4463,394,38.53,23.2639,2
8166,138,643.18,1597.48,1420.95,552.32,2388.24,47.92,520.06,2388.2,8.5117,394,38.55,23.1667,2
8167,139,643.17,1598.12,1421.84,552.35,2388.18,47.99,520.54,2388.28,8.5,395,38.63,23.1243,2
8168,140,643.42,1592.45,1418.09,552.02,2388.23,47.9,520.03,2388.22,8.531,395,38.6,23.259,2
8169,141,642.76,1602.59,1423.74,552.68,2388.22,48.08,520.16,2388.23,8.4931,396,38.61,23.1096,2
8170,142,644.03,1599.54,1426.3,551.85,2388.22,47.98,520.43,2388.18,8.5105,395,38.64,23.0972,2
8171,143,643.39,1604.49,1427.5,551.19,2388.21,48.02,520.49,2388.17,8.4586,393,38.73,23.1555,2
8172,144,642.99,1597.56,1425.54,551.8,2388.19,47.84,520.55,2388.22,8.4926,397,38.4,23.1124,2
8173,145,643.43,1595.58,1426.91,551.54,2388.22,47.96,520.73,2388.23,8.5158,394,38.45,23.107,2
8174,146,643.28,1598.74,1422.57,552.25,2388.24,47.9,519.71,2388.22,8.5109,396,38.48,23.1123,2
8175,147,643.61,1593.86,1418.5,552.15,2388.19,48.01,519.77,2388.24,8.5288,396,38.39,23.1265,2
8176,1,642.47,1586.35,1394.57,554.5,2388.04,47.46,521.74,2387.95,8.4264,392,38.99,23.3678,0
8177,2,642.22,1593.8,1405.2,554.19,2388.03,47.29,521.93,2388.04,8.398,393,39.0,23.3365,0
8178,3,642.28,1589.71,1401.84,554.06,2388.06,47.42,521.86,2388.08,8.4005,394,38.83,23.288,0
8179,4,642.41,1580.25,1407.97,554.54,2387.99,47.45,522.0,2388.05,8.431,392,38.94,23.3652,0
8180,5,642.03,1593.17,1400.91,553.77,2388.02,47.33,522.31,2388.04,8.4134,391,39.03,23.3926,0
8181,6,642.26,1581.96,1402.08,554.36,2388.07,47.39,521.97,2388.01,8.4306,393,38.92,23.368,0
8182,7,642.88,1588.4,1405.64,554.19,2388.09,47.38,522.03,2388.04,8.4571,393,38.75,23.3735,0
8183,8,642.35,1587.29,1406.33,553.94,2388.05,47.33,521.9,2388.1,8.4167,393,38.82,23.2141,0
8184,9,642.08,1584.22,1397.76,554.15,2388.03,47.51,521.73,2388.1,8.3941,393,39.04,23.3156,0
8185,10,641.84,1590.91,1401.67,554.62,2388.0,47.21,522.08,2388.1,8.4451,391,38.92,23.2219,0
8186,11,642.84,1582.25,1400.59,553.48,2388.06,47.32,522.39,2388.07,8.4036,391,38.82,23.3714,0
8187,12,642.71,1591.02,1408.33,554.42,2388.01,47.45,521.41,2388.04,8.4412,391,38.91,23.4221,0
8188,13,642.51,1581.95,1401.59,554.12,2388.07,47.25,521.92,2388.08,8.4111,393,39.01,23.4534,0
8189,14,642.23,1585.54,1406.27,553.58,2388.03,47.31,521.6,2388.02,8.4452,391,38.95,23.3471,0
8190,15,642.75,1591.82,1401.65,553.92,2388.08,47.51,521.94,2388.04,8.4276,392,39.16,23.3238,0
8191,16,642.75,1586.4,1404.79,554.11,2388.05,47.39,522.26,2388.1,8.3885,392,39.11,23.378,0
8192,17,641.8,1584.47,1408.95,553.68,2388.11,47.38,522.67,2388.03,8.412,392,38.9,23.3646,0
8193,18,642.25,1584.27,1401.75,553.87,2388.08,47.43,522.03,2388.07,8.417,391,39.0,23.3074,0
8194,19,642.25,1594.03,1402.33,554.03,2388.04,47.36,521.88,2387.99,8.4105,395,38.86,23.3554,0
8195,20,642.0,1586.72,1399.19,553.76,2388.03,47.31,521.62,2388.07,8.4047,392,38.87,23.3635,0
8196,21,642.27,1590.07,1400.41,553.95,2388.01,47.4,521.92,2388.04,8.4195,392,38.75,23.3695,0
8197,22,642.52,1587.44,1398.12,553.93,2388.02,47.46,521.87,2388.05,8.4281,392,38.74,23.2593,0
8198,23,642.37,1585.25,1399.02,554.55,2388.03,47.23,521.68,2388.07,8.4209,391,38.97,23.3158,0
8199,24,642.56,1591.32,1401.5,553.27,2388.06,47.44,521.51,2388.02,8.406,391,39.11,23.3023,0
8200,25,642.37,1583.54,1400.38,553.08,2388.1,47.37,522.38,2388.08,8.434,394,38.9,23.3392,0
8201,26,642.53,1585.41,1399.77,554.79,2388.07,47.42,521.33,2388.07,8.4348,392,38.97,23.3504,0
8202,27,642.45,1586.63,1408.28,553.8,2388.04,47.25,521.38,2388.01,8.3973,391,39.1,23.4064,0
8203,28,642.4,1589.8,1407.76,554.07,2388.08,47.32,521.9,2388.05,8.3922,392,38.67,23.2999,0
8204,29,642.26,1586.93,1401.26,554.03,2388.07,47.29,521.6,2388.06,8.4014,390,38.94,23.3507,0
8205,30,642.18,1586.22,1403.69,553.89,2388.02,47.39,522.09,2388.07,8.4327,391,39.04,23.3548,0
8206,31,642.2,1586.65,1409.67,554.34,2388.02,47.31,521.97,2388.07,8.4353,393,38.83,23.4108,0
8207,32,641.94,1587.81,1402.29,553.96,2388.03,47.5,521.74,2388.04,8.409,394,38.96,23.421,0
8208,33,641.81,1589.08,1405.34,553.58,2388.01,47.26,522.25,2388.06,8.4205,392,38.89,23.4335,0
8209,34,643.02,1588.48,1399.52,553.97,2388.04,47.39,522.02,2388.08,8.4129,392,39.0,23.3403,0
8210,35,642.14,1594.76,1402.59,554.63,2388.1,47.31,521.81,2388.08,8.4194,393,39.05,23.3581,0
8211,36,641.73,1586.07,1399.19,553.27,2388.08,47.39,522.4,2388.06,8.416,391,39.01,23.3275,0
8212,37,642.2,1579.66,1402.08,553.77,2388.09,47.18,522.06,2388.06,8.4186,392,38.98,23.305,0
8213,38,642.1,1594.01,1402.33,553.86,2388.07,47.37,522.0,2388.11,8.4178,392,38.85,23.4122,0
8214,39,642.72,1588.59,1405.52,554.52,2388.06,47.39,521.51,2388.09,8.4141,392,39.04,23.3571,0
8215,40,642.34,1591.46,1401.15,554.29,2388.04,47.18,521.79,2388.05,8.4388,393,38.81,23.393,0
8216,41,642.38,1582.6,1403.2,553.61,2388.06,47.32,521.89,2388.06,8.4463,392,39.02,23.3398,0
8217,42,642.58,1585.81,1403.15,554.64,2388.07,47.39,521.94,2388.04,8.4323,393,38.83,23.3314,0
8218,43,642.42,1582.94,1401.95,553.94,2388.07,47.58,522.38,2388.04,8.4159,393,38.84,23.3538,0
8219,44,642.24,1582.84,1403.98,554.26,2388.09,47.44,522.01,2388.09,8.4054,393,38.81,23.3881,0
8220,45,642.06,1584.88,1399.83,554.08,2388.08,47.29,521.92,2388.02,8.4315,392,39.06,23.4034,0
8221,46,642.01,1586.29,1406.52,553.29,2388.09,47.38,521.39,2388.09,8.4216,393,38.84,23.3676,0
8222,47,642.5,1583.4,1396.69,554.28,2388.03,47.5,521.54,2388.07,8.3686,391,39.18,23.3393,0
8223,48,642.57,1586.49,1407.52,554.37,2388.12,47.33,521.77,2388.03,8.4058,390,39.16,23.3355,0
8224,49,642.37,1578.1,1407.3,553.44,2388.04,47.27,522.02,2388.05,8.4026,393,39.08,23.3346,0
8225,50,642.02,1589.66,1407.57,554.33,2388.04,47.39,521.53,2388.06,8.4095,393,38.86,23.2183,0
8226,51,642.65,1590.0,1399.48,554.29,2388.04,47.31,521.33,2388.04,8.461,394,38.89,23.2559,0
8227,52,642.66,1588.92,1408.87,553.83,2388.01,47.32,521.74,2388.07,8.4262,392,38.72,23.3908,0
8228,53,641.93,1583.27,1403.53,553.92,2388.03,47.3,522.15,2388.02,8.4015,391,39.02,23.4497,0
8229,54,642.19,1584.09,1395.63,553.79,2388.04,47.29,521.64,2387.98,8.3633,392,39.09,23.2941,0
8230,55,641.64,1591.08,1404.5,553.67,2388.04,47.44,522.0,2388.02,8.461,391,38.88,23.3869,0
8231,56,642.57,1582.34,1402.88,554.7,2388.07,47.64,522.14,2388.08,8.4272,392,39.0,23.338,0
8232,57,642.36,1598.32,1406.45,553.92,2388.06,47.48,521.59,2388.06,8.4212,391,38.95,23.3243,0
8233,58,642.68,1581.07,1409.2,553.15,2388.09,47.25,522.32,2388.04,8.4213,390,38.88,23.3515,0
8234,59,642.82,1587.74,1405.17,553.31,2388.06,47.41,522.37,2388.08,8.4253,391,38.99,23.2998,0
8235,60,642.4,1588.34,1397.84,553.9,2388.12,47.38,521.51,2388.1,8.4401,393,38.84,23.4068,0
8236,61,642.13,1587.34,1401.58,553.85,2388.07,47.29,521.4,2388.01,8.4129,392,38.97,23.4018,0
8237,62,642.55,1587.83,1404.86,553.37,2388.06,47.4,522.24,2388.06,8.4446,393,38.97,23.3791,0
8238,63,642.29,1578.52,1399.75,552.89,2388.1,47.41,521.56,2388.08,8.407,391,38.96,23.4988,0
8239,64,642.22,1584.31,1406.07,553.07,2388.11,47.4,521.74,2388.06,8.424,392,38.95,23.2776,0
8240,65,642.34,1584.2,1399.85,553.33,2388.06,47.32,521.6,2388.09,8.4189,391,38.99,23.3496,0
8241,66,642.26,1586.44,1400.68,553.1,2388.11,47.35,521.36,2388.09,8.426,392,38.84,23.3496,0
8242,67,642.88,1588.12,1409.52,553.47,2388.09,47.26,521.97,2388.12,8.427,391,38.97,23.3449,0
8243,68,642.72,1586.46,1406.62,553.05,2388.06,47.58,522.25,2388.08,8.4316,392,38.88,23.3719,0
8244,69,642.63,1587.86,1404.57,553.54,2388.1,47.21,522.03,2388.03,8.3989,394,39.03,23.4409,0
8245,70,642.15,1587.44,1411.3,553.59,2388.04,47.24,521.76,2388.08,8.4217,392,38.92,23.305,0
8246,71,642.14,1586.04,1400.86,554.16,2388.05,47.53,522.2,2388.09,8.4416,393,38.79,23.2519,0
8247,72,642.87,1583.63,1406.32,553.89,2388.06,47.42,522.08,2388.03,8.4281,392,38.75,23.345,0
8248,73,642.31,1585.78,1402.89,554.35,2388.01,47.41,522.01,2388.06,8.4123,392,39.0,23.4425,0
8249,74,642.63,1583.33,1404.93,554.41,2388.05,47.44,521.8,2388.07,8.3988,393,39.07,23.2468,0
8250,75,642.52,1584.8,1406.73,554.12,2388.12,47.41,521.52,2388.03,8.3953,392,39.0,23.2903,0
